Ti:,A_X:,A_Y:,A_Z:,R_X:,R_Y:,R_Z:,H:,Vin:,Temp:,Pressure:,
26322.00,10.33,-1.97,-1.07,-0.06,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26326.00,10.26,-1.93,-0.99,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26330.00,10.13,-1.91,-0.97,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26335.00,9.95,-1.87,-1.07,-0.04,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26339.00,10.27,-1.93,-1.13,-0.04,0.00,-0.00,-19.19,7.64,21.74,1010.26,
26342.00,10.47,-1.93,-0.99,-0.06,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26346.00,10.27,-1.92,-0.97,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26349.00,9.97,-1.89,-1.06,-0.05,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26353.00,9.98,-1.93,-1.05,-0.04,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26356.00,10.28,-1.95,-1.15,-0.04,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26361.00,10.39,-1.96,-1.02,-0.06,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26365.00,10.18,-1.95,-0.97,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26369.00,10.00,-1.91,-1.02,-0.05,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26373.00,10.03,-1.90,-1.13,-0.04,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26376.00,10.31,-1.95,-1.13,-0.04,0.00,-0.01,-19.19,7.64,21.74,1010.26,
26380.00,10.39,-1.94,-1.03,-0.05,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26383.00,10.24,-1.93,-1.01,-0.06,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26388.00,9.98,-1.92,-1.05,-0.05,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26392.00,10.13,-1.93,-1.10,-0.04,0.00,-0.01,-19.19,7.64,21.74,1010.26,
26395.00,10.22,-1.96,-1.18,-0.04,0.00,-0.00,-19.19,7.64,21.74,1010.26,
26399.00,10.29,-1.98,-1.04,-0.05,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26403.00,10.30,-1.93,-0.98,-0.05,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26406.00,10.12,-1.89,-0.93,-0.05,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26411.00,9.98,-1.92,-1.15,-0.04,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26416.00,10.33,-1.96,-1.09,-0.05,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26419.00,10.42,-1.91,-1.00,-0.06,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26423.00,10.18,-1.91,-1.02,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26426.00,10.01,-1.90,-1.05,-0.05,-0.01,-0.02,-19.19,7.64,21.74,1010.26,
26430.00,10.13,-1.94,-1.13,-0.04,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26433.00,10.30,-1.94,-1.11,-0.05,-0.00,-0.01,-19.19,7.64,21.74,1010.26,
26437.00,10.35,-1.93,-1.04,-0.06,-0.01,-0.01,-19.19,7.64,21.74,1010.26,
26442.00,10.15,-1.96,-0.94,-0.06,-0.02,-0.02,-19.19,7.64,21.74,1010.26,
26464.00,10.08,-1.90,-1.04,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26469.00,10.16,-1.89,-1.17,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26473.00,10.25,-1.92,-1.15,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26476.00,10.33,-1.96,-1.01,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26480.00,10.19,-1.92,-0.96,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26483.00,9.98,-1.86,-1.01,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26488.00,10.18,-1.96,-1.13,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26491.00,10.30,-1.95,-1.13,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26496.00,10.33,-1.92,-0.98,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26499.00,10.20,-1.93,-0.95,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26503.00,9.98,-1.93,-1.03,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26507.00,10.07,-1.95,-1.11,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26510.00,10.32,-1.94,-1.11,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26515.00,10.35,-1.92,-1.01,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26519.00,10.10,-1.92,-0.99,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26522.00,9.95,-1.91,-1.04,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26526.00,10.21,-1.92,-1.09,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26529.00,10.41,-1.92,-1.02,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26533.00,10.31,-1.97,-1.05,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26536.00,10.14,-1.91,-0.95,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26542.00,10.07,-1.90,-1.08,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26546.00,10.12,-1.93,-1.17,-0.04,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26549.00,10.32,-1.95,-1.11,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26553.00,10.36,-1.93,-1.02,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26557.00,10.05,-1.92,-0.98,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26560.00,10.02,-1.91,-1.08,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26564.00,10.16,-1.92,-1.12,-0.04,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26569.00,10.25,-1.96,-1.13,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26572.00,10.32,-1.94,-1.02,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26576.00,10.13,-1.94,-0.98,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26579.00,9.96,-1.92,-1.04,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26584.00,10.14,-1.92,-1.13,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26587.00,10.41,-2.00,-1.10,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26591.00,10.33,-1.95,-1.04,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26596.00,10.02,-1.95,-0.98,-0.05,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26599.00,10.07,-1.90,-1.07,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26603.00,10.24,-1.90,-1.13,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26607.00,10.32,-1.92,-1.07,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26610.00,10.33,-1.96,-1.00,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26614.00,10.08,-1.92,-0.94,-0.05,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26617.00,10.00,-1.88,-1.02,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26622.00,10.24,-1.95,-1.14,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26627.00,10.34,-1.96,-1.11,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26630.00,10.31,-1.92,-1.02,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26634.00,10.05,-1.94,-0.98,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26637.00,10.06,-1.94,-1.04,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26641.00,10.17,-1.94,-1.06,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26644.00,10.28,-1.93,-1.11,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26649.00,10.28,-1.95,-0.97,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26653.00,10.07,-1.92,-1.03,-0.05,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26656.00,9.96,-1.92,-1.11,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26660.00,10.18,-1.94,-1.13,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26664.00,10.38,-1.95,-1.03,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26668.00,10.29,-1.96,-1.01,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26672.00,10.10,-1.91,-1.02,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26675.00,10.04,-1.92,-1.04,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26680.00,10.16,-1.92,-1.13,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26684.00,10.37,-1.98,-1.10,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26687.00,10.30,-1.97,-1.00,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26691.00,10.05,-1.89,-1.02,-0.05,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26694.00,10.03,-1.91,-1.08,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26698.00,10.22,-1.97,-1.13,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26701.00,10.29,-1.98,-1.10,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26707.00,10.18,-1.97,-1.04,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26711.00,10.10,-1.92,-1.02,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26715.00,10.08,-1.91,-1.10,-0.04,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26718.00,10.18,-1.95,-1.13,-0.05,0.00,-0.01,-18.97,7.64,21.72,1010.24,
26722.00,10.36,-1.97,-1.07,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26725.00,10.26,-1.96,-1.06,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26729.00,10.12,-1.96,-1.02,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26734.00,10.08,-1.92,-1.09,-0.04,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26737.00,10.21,-1.94,-1.13,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26741.00,10.37,-1.95,-1.02,-0.06,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26744.00,10.27,-1.94,-1.01,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26748.00,10.07,-1.93,-1.01,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26753.00,10.04,-1.93,-1.12,-0.04,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26756.00,10.20,-1.92,-1.12,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26761.00,10.35,-1.96,-1.04,-0.06,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26765.00,10.23,-1.92,-0.97,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26768.00,10.00,-1.92,-1.04,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26772.00,10.10,-1.95,-1.07,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26775.00,10.27,-1.95,-1.08,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26779.00,10.31,-1.96,-1.13,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26782.00,10.28,-1.97,-1.02,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26787.00,10.11,-1.90,-0.96,-0.05,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26791.00,10.03,-1.95,-1.11,-0.04,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26795.00,10.24,-1.96,-1.13,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26799.00,10.38,-1.95,-1.07,-0.06,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26803.00,10.21,-1.99,-1.02,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26806.00,10.05,-1.91,-0.98,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26810.00,10.08,-1.92,-1.04,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26815.00,10.28,-1.93,-1.07,-0.05,-0.01,-0.01,-18.97,7.64,21.72,1010.24,
26818.00,10.34,-2.00,-1.07,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26822.00,10.27,-1.94,-1.03,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26825.00,10.02,-1.90,-1.06,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26829.00,10.10,-1.92,-1.06,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26832.00,10.33,-1.94,-1.09,-0.05,-0.00,-0.01,-18.97,7.64,21.72,1010.24,
26836.00,10.35,-1.96,-1.03,-0.06,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26842.00,10.17,-1.93,-0.96,-0.06,-0.02,-0.02,-18.97,7.64,21.72,1010.24,
26845.00,10.10,-1.91,-1.05,-0.05,-0.01,-0.02,-18.97,7.64,21.72,1010.24,
26867.00,10.06,-1.93,-1.15,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26872.00,10.30,-1.92,-1.13,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26875.00,10.35,-1.91,-1.04,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26880.00,10.17,-1.93,-1.05,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
26883.00,10.05,-1.94,-1.02,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26888.00,10.14,-1.92,-1.14,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26891.00,10.29,-1.93,-1.12,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26895.00,10.37,-1.95,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26898.00,10.18,-1.92,-1.01,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
26902.00,9.99,-1.90,-1.01,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26905.00,10.16,-1.92,-1.09,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26909.00,10.29,-1.97,-1.05,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26914.00,10.25,-1.96,-1.03,-0.06,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26918.00,10.11,-1.92,-0.95,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
26921.00,10.06,-1.90,-1.00,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26926.00,10.10,-1.92,-1.09,-0.04,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
26929.00,10.30,-1.95,-1.13,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
26933.00,10.32,-1.96,-1.07,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26936.00,10.17,-1.95,-1.01,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26941.00,10.07,-1.92,-1.03,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26945.00,10.22,-1.92,-1.12,-0.04,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
26948.00,10.24,-1.95,-1.12,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26952.00,10.30,-1.92,-1.07,-0.06,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26956.00,10.20,-1.94,-1.02,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
26959.00,10.03,-1.94,-1.04,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26963.00,10.13,-1.94,-1.13,-0.04,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
26969.00,10.33,-1.97,-1.07,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26972.00,10.30,-1.95,-1.05,-0.06,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26976.00,10.16,-1.91,-0.92,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
26979.00,10.02,-1.96,-1.03,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26983.00,10.16,-1.97,-1.05,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26986.00,10.32,-1.96,-1.12,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
26990.00,10.26,-2.00,-1.07,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26995.00,10.11,-1.91,-0.96,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
26998.00,10.05,-1.90,-1.03,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27002.00,10.15,-1.94,-1.12,-0.04,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27006.00,10.36,-1.94,-1.07,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27010.00,10.35,-1.95,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27014.00,10.10,-1.91,-1.00,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27017.00,10.05,-1.92,-1.04,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27022.00,10.21,-1.95,-1.03,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27026.00,10.28,-1.95,-1.08,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27029.00,10.30,-2.00,-0.97,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27033.00,10.15,-1.94,-0.99,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27036.00,10.02,-1.90,-1.07,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27040.00,10.19,-1.94,-1.10,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27043.00,10.30,-1.96,-1.05,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27048.00,10.26,-1.95,-1.07,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27053.00,10.11,-1.92,-1.05,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27056.00,10.09,-1.92,-1.10,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27060.00,10.17,-1.92,-1.11,-0.04,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27063.00,10.31,-1.98,-1.13,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27067.00,10.30,-1.99,-0.98,-0.06,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27071.00,10.16,-1.95,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27076.00,10.06,-1.93,-1.13,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27079.00,10.26,-1.92,-1.14,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27083.00,10.28,-1.96,-1.07,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27086.00,10.24,-1.98,-1.01,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27090.00,10.11,-1.95,-1.02,-0.05,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27094.00,10.06,-1.92,-1.07,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27098.00,10.19,-1.95,-1.06,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27117.00,10.21,-1.93,-1.11,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27120.00,10.28,-1.95,-1.08,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27124.00,10.28,-1.96,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27127.00,10.17,-1.91,-0.99,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27131.00,10.08,-1.90,-1.04,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27134.00,10.09,-1.89,-1.07,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27139.00,10.29,-1.97,-1.09,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27144.00,10.27,-1.96,-1.03,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27147.00,10.10,-1.93,-1.05,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27151.00,10.04,-1.91,-1.03,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27154.00,10.22,-1.95,-1.05,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27158.00,10.27,-1.97,-1.12,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27161.00,10.27,-1.96,-1.04,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27165.00,10.18,-1.93,-1.02,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27170.00,10.06,-1.92,-1.10,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27174.00,10.23,-1.97,-1.14,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27177.00,10.32,-1.95,-1.09,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27182.00,10.23,-1.99,-1.05,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27185.00,10.15,-1.96,-1.03,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27189.00,10.09,-1.93,-1.06,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27193.00,10.16,-1.92,-1.10,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27197.00,10.30,-1.92,-1.07,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27201.00,10.25,-1.94,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27204.00,10.12,-1.93,-0.99,-0.06,-0.02,-0.02,-18.88,7.62,21.73,1010.23,
27208.00,10.07,-1.94,-1.10,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27212.00,10.16,-1.97,-1.09,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27215.00,10.33,-1.95,-1.04,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27219.00,10.29,-1.97,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27225.00,10.06,-1.93,-1.05,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27228.00,10.08,-1.93,-1.02,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27232.00,10.23,-1.94,-1.12,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27235.00,10.26,-1.97,-1.10,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27239.00,10.22,-1.93,-1.03,-0.06,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27242.00,10.13,-1.95,-1.00,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27246.00,10.04,-1.94,-1.04,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27251.00,10.21,-1.94,-1.10,-0.05,-0.00,-0.01,-18.88,7.62,21.73,1010.23,
27254.00,10.30,-1.95,-1.08,-0.05,-0.01,-0.01,-18.88,7.62,21.73,1010.23,
27258.00,10.19,-1.96,-1.03,-0.06,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27261.00,10.13,-1.94,-1.01,-0.05,-0.01,-0.02,-18.88,7.62,21.73,1010.23,
27284.00,10.06,-1.93,-1.05,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27289.00,10.27,-1.94,-1.07,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27292.00,10.28,-1.94,-1.03,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27296.00,10.20,-1.96,-1.01,-0.06,-0.02,-0.02,-19.12,7.62,21.73,1010.26,
27300.00,10.11,-1.93,-0.95,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27304.00,10.10,-1.92,-1.05,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27308.00,10.18,-1.93,-1.12,-0.05,-0.00,-0.01,-19.12,7.62,21.73,1010.26,
27312.00,10.30,-1.96,-1.08,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27315.00,10.28,-1.96,-1.05,-0.06,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27319.00,10.13,-1.92,-0.99,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27324.00,10.09,-1.96,-1.07,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27327.00,10.23,-1.96,-1.07,-0.05,-0.00,-0.01,-19.12,7.62,21.73,1010.26,
27331.00,10.31,-1.96,-1.09,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27334.00,10.27,-1.99,-0.97,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27338.00,10.13,-1.96,-1.01,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27342.00,10.08,-1.92,-1.06,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27345.00,10.15,-1.99,-1.09,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27351.00,10.30,-1.93,-1.08,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27354.00,10.19,-1.95,-0.98,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27358.00,10.10,-1.95,-1.01,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27362.00,10.09,-1.94,-1.06,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27365.00,10.23,-1.93,-1.10,-0.05,-0.00,-0.01,-19.12,7.62,21.73,1010.26,
27369.00,10.29,-2.00,-1.08,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27372.00,10.24,-1.97,-0.98,-0.06,-0.02,-0.02,-19.12,7.62,21.73,1010.26,
27377.00,10.09,-1.92,-1.03,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27381.00,10.07,-1.91,-1.06,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27384.00,10.26,-1.94,-1.09,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
27388.00,10.34,-2.00,-1.08,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27392.00,10.21,-1.98,-1.04,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27396.00,10.14,-1.92,-1.03,-0.05,-0.01,-0.02,-19.12,7.62,21.73,1010.26,
27399.00,10.17,-1.92,-1.09,-0.05,-0.01,-0.01,-19.12,7.62,21.73,1010.26,
